0.000685929648241206	0	0.003755813953488372	0.001242401215805471	0	0.0002706834532374101	0	0.01254186046511628	0.0007490774907749077	5.046583850931673e-05
0.0008827470686767168	0	0.00984610123119015	0.006848784194528875	0.0005245398773006135	0.001894784172661871	0.0002567771084337349	0.03236434108527132	0.004767527675276752	0.0005271739130434783
0.001659128978224456	0	0.0220547195622435	0.008824468085106381	0.003745398773006135	0.005604316546762591	0.001349397590361446	0.04047596899224807	0.01092250922509225	0.0006622670807453416
0.003127303182579564	0	0.0354247606019152	0.009656534954407294	0.007520705521472393	0.02222751798561151	0.00111671686746988	0.03188837209302327	0.01463745387453874	0.003232142857142857
0.01100376884422111	0	0.02835567715458278	0.007836626139817631	0.01468174846625767	0.03690377697841726	0.0008840361445783132	0.02188604651162791	0.0126429889298893	0.007840062111801242
0.02660804020100501	0	0.01240287277701778	0.006061550151975684	0.02641027607361963	0.04553147482014386	0.0006521084337349398	0.01615116279069768	0.00704889298892989	0.01289673913043478
0.06602721943048578	0	0.004275649794801641	0.002047112462006079	0.0340245398773006	0.03359262589928058	0.001235692771084337	0.01143178294573643	0.005957564575645757	0.01385636645962733
0.1241494974874373	0	0.005028727770177838	0.001680851063829788	0.0455935582822086	0.026056654676259	0.003234186746987952	0.002763565891472868	0.002923431734317343	0.009445652173913044
0.1760339195979898	0	0.01684815321477428	0.00171580547112462	0.0525084355828221	0.02500089928057554	0.009155120481927709	0.0007062015503875969	0.0005876383763837638	0.002978260869565217
0.1934392797319932	0	0.05782694938440495	0.005803951367781155	0.03237883435582822	0.02868255395683453	0.0260519578313253	0	0.001066420664206642	0.0006560559006211179
0.1604028475711894	0	0.1424274965800273	0.02301899696048632	0.01527837423312884	0.04536870503597121	0.04239307228915663	0	0.004420664206642067	0
0.08808458961474046	0	0.2116956224350204	0.04099620060790272	0.004858895705521472	0.04235341726618706	0.05194051204819275	0	0.004879151291512914	0
0.02623869346733668	0	0.2075129958960329	0.03402887537993921	0.0006226993865030675	0.03727428057553957	0.04011897590361446	0	0.002702029520295203	0
0.003013400335008376	0.0001378109452736318	0.149516415868673	0.02937841945288754	0	0.02173291366906475	0.01395481927710843	0	0.0004732472324723247	0
0.0005862646566164155	0.0005189054726368159	0.07080848153214776	0.01351671732522796	0	0.00668794964028777	0.002800451807228915	0.0001093023255813954	0	0
0.0001687604690117253	2.835820895522391e-05	0.01385499316005472	0.001955927051671733	0	0.0005620503597122302	0.0001076807228915663	0.0002837209302325581	0	0
0.00230108877721943	0	0.01980437756497948	0.00977887537993921	0.0004570552147239264	0.002450539568345324	0	0.06009147286821707	0.007785055350553505	0.0007212732919254659
0.003267169179229481	0	0.05976333789329688	0.03307370820668693	0.004733895705521473	0.0145773381294964	4.442771084337354e-05	0.1207720930232559	0.03209686346863468	0.002407608695652174
0.01356365159128979	0	0.09858276333789327	0.04427811550151976	0.01718711656441718	0.04005485611510791	0.0003938253012048193	0.1203139534883721	0.05226660516605167	0.01177329192546584
0.03428475711892797	0	0.1228303693570452	0.04120592705167173	0.0377430981595092	0.06972032374100721	0.0006265060240963856	0.09187519379844958	0.05945848708487086	0.02919953416149068
0.08918886097152426	0	0.08197469220246238	0.02714741641337385	0.07572315950920246	0.1078120503597123	0.001027861445783133	0.06986899224806202	0.05746771217712177	0.04929037267080745
0.185103852596315	0	0.03670246238030095	0.01126747720364742	0.1166372699386504	0.1265773381294963	0.003280873493975904	0.05502558139534883	0.04336992619926199	0.05924844720496894
0.2933626465661638	0	0.01499863201094392	0.00592629179331307	0.1547983128834355	0.1232311151079137	0.01567620481927711	0.03333875968992248	0.0217610701107011	0.05661723602484469
0.3752265494137351	0	0.01894938440492476	0.006889057750759878	0.1697354294478528	0.0924253597122302	0.04443072289156625	0.01234341085271318	0.01122878228782288	0.04083773291925465
0.4239903685092128	0	0.05554719562243503	0.01187537993920972	0.1569823619631903	0.06800629496402875	0.08483960843373495	0.00617984496124031	0.007223247232472325	0.01968555900621118
0.4487654941373537	0	0.1616689466484268	0.01985258358662614	0.1149869631901841	0.07190287769784172	0.125378765060241	0.0008302325581395349	0.01198892988929889	0.006902173913043479
0.4379195979899497	0	0.3206292749658003	0.0471405775075988	0.05961196319018403	0.1139928057553957	0.1563501506024097	0	0.01953966789667897	0.002170807453416149
0.3683957286432161	0	0.4403508891928871	0.1024711246200608	0.02212193251533742	0.1508246402877697	0.1682567771084338	0	0.02414944649446494	0.0001296583850931677
0.2254032663316583	0	0.4776012311901507	0.139320668693009	0.006851993865030675	0.1559496402877698	0.1500903614457831	0	0.02011070110701107	0
0.07040912897822448	0.0007437810945273633	0.411277701778386	0.1344369300911854	0.002820552147239263	0.1070431654676259	0.09956024096385545	3.953488372093027e-05	0.009400369003690035	0
0.007911641541038525	0.001624378109452736	0.2303454172366619	0.07140653495440728	0.0009248466257668712	0.03472661870503598	0.0307703313253012	0.001150387596899225	0.0007896678966789667	0
0.001005443886097152	0.000299502487562189	0.0614131326949384	0.01493693009118541	0	0.00651798561151079	0.003259036144578314	0.001243410852713178	0	0
0.007538525963149079	0	0.04871203830369358	0.04373100303951369	0.004272239263803681	0.01416456834532374	0	0.1180271317829458	0.03041974169741698	0.002191770186335404
0.02501465661641541	0	0.1488960328317375	0.1352978723404255	0.02176533742331289	0.05665287769784175	0.0002048192771084337	0.2427868217054263	0.09474815498154984	0.01467546583850931
